frame,image_path,speed
10290,data/training_images/10290.jpg,7.616175
10291,data/training_images/10291.jpg,7.618996
10292,data/training_images/10292.jpg,7.593828
10293,data/training_images/10293.jpg,7.56561
10294,data/training_images/10294.jpg,7.544798
10295,data/training_images/10295.jpg,7.544377
10296,data/training_images/10296.jpg,7.545792
10297,data/training_images/10297.jpg,7.50561
10298,data/training_images/10298.jpg,7.482079
10299,data/training_images/10299.jpg,7.466543
10300,data/training_images/10300.jpg,7.462843
10301,data/training_images/10301.jpg,7.455294
10302,data/training_images/10302.jpg,7.388052
10303,data/training_images/10303.jpg,7.408908
10304,data/training_images/10304.jpg,7.356668
10305,data/training_images/10305.jpg,7.294135
10306,data/training_images/10306.jpg,7.317503
10307,data/training_images/10307.jpg,7.209492
10308,data/training_images/10308.jpg,7.282935
10309,data/training_images/10309.jpg,7.222488
10310,data/training_images/10310.jpg,7.326272
10311,data/training_images/10311.jpg,7.227221
10312,data/training_images/10312.jpg,7.264462
10313,data/training_images/10313.jpg,7.111777
10314,data/training_images/10314.jpg,7.077567
10315,data/training_images/10315.jpg,6.978083
10316,data/training_images/10316.jpg,6.985439
10317,data/training_images/10317.jpg,6.959919
10318,data/training_images/10318.jpg,6.876967
10319,data/training_images/10319.jpg,6.870848
10320,data/training_images/10320.jpg,6.753105
10321,data/training_images/10321.jpg,6.748039
10322,data/training_images/10322.jpg,6.726557
10323,data/training_images/10323.jpg,6.669377
10324,data/training_images/10324.jpg,6.663028
10325,data/training_images/10325.jpg,6.650037
10326,data/training_images/10326.jpg,6.560251
10327,data/training_images/10327.jpg,6.57483
10328,data/training_images/10328.jpg,6.493118
10329,data/training_images/10329.jpg,6.472515
10330,data/training_images/10330.jpg,6.481656
10331,data/training_images/10331.jpg,6.415665
10332,data/training_images/10332.jpg,6.399739
10333,data/training_images/10333.jpg,6.412264
10334,data/training_images/10334.jpg,6.348641
10335,data/training_images/10335.jpg,6.317187
10336,data/training_images/10336.jpg,6.253381
10337,data/training_images/10337.jpg,6.259656
10338,data/training_images/10338.jpg,6.23871
10339,data/training_images/10339.jpg,6.208819
10340,data/training_images/10340.jpg,6.220988
10341,data/training_images/10341.jpg,6.146635
10342,data/training_images/10342.jpg,6.129088
10343,data/training_images/10343.jpg,6.122688
10344,data/training_images/10344.jpg,6.081566
10345,data/training_images/10345.jpg,6.069196
10346,data/training_images/10346.jpg,6.057051
10347,data/training_images/10347.jpg,5.998301
10348,data/training_images/10348.jpg,5.983584
10349,data/training_images/10349.jpg,5.963223
10350,data/training_images/10350.jpg,5.940037
10351,data/training_images/10351.jpg,5.926301
10352,data/training_images/10352.jpg,5.905343
10353,data/training_images/10353.jpg,5.889707
10354,data/training_images/10354.jpg,5.837251
10355,data/training_images/10355.jpg,5.837772
10356,data/training_images/10356.jpg,5.828743
10357,data/training_images/10357.jpg,5.774439
10358,data/training_images/10358.jpg,5.788977
10359,data/training_images/10359.jpg,5.78062
10360,data/training_images/10360.jpg,5.73955
10361,data/training_images/10361.jpg,5.758183
10362,data/training_images/10362.jpg,5.70855
10363,data/training_images/10363.jpg,5.679455
10364,data/training_images/10364.jpg,5.697664
10365,data/training_images/10365.jpg,5.637416
10366,data/training_images/10366.jpg,5.638375
10367,data/training_images/10367.jpg,5.636795
10368,data/training_images/10368.jpg,5.600252
10369,data/training_images/10369.jpg,5.589622
10370,data/training_images/10370.jpg,5.565049
10371,data/training_images/10371.jpg,5.559196
10372,data/training_images/10372.jpg,5.551958
10373,data/training_images/10373.jpg,5.593232
10374,data/training_images/10374.jpg,5.657397
10375,data/training_images/10375.jpg,5.47549
10376,data/training_images/10376.jpg,5.59518
10377,data/training_images/10377.jpg,5.484769
10378,data/training_images/10378.jpg,5.515506
10379,data/training_images/10379.jpg,5.557091
10380,data/training_images/10380.jpg,5.506014
10381,data/training_images/10381.jpg,5.541151
10382,data/training_images/10382.jpg,5.545908
10383,data/training_images/10383.jpg,5.534548
10384,data/training_images/10384.jpg,5.627947
10385,data/training_images/10385.jpg,5.585444
10386,data/training_images/10386.jpg,5.670432
10387,data/training_images/10387.jpg,5.724263
10388,data/training_images/10388.jpg,5.708427
10389,data/training_images/10389.jpg,5.671099
10390,data/training_images/10390.jpg,5.722096
10391,data/training_images/10391.jpg,5.824875
10392,data/training_images/10392.jpg,5.879619
10393,data/training_images/10393.jpg,5.896745
10394,data/training_images/10394.jpg,5.878394
10395,data/training_images/10395.jpg,5.915866
10396,data/training_images/10396.jpg,6.053207
10397,data/training_images/10397.jpg,6.063503
10398,data/training_images/10398.jpg,6.127242
10399,data/training_images/10399.jpg,6.276042
10400,data/training_images/10400.jpg,6.242736
10401,data/training_images/10401.jpg,6.300699
10402,data/training_images/10402.jpg,6.369538
10403,data/training_images/10403.jpg,6.33082
10404,data/training_images/10404.jpg,6.470554
10405,data/training_images/10405.jpg,6.626459
10406,data/training_images/10406.jpg,6.600902
10407,data/training_images/10407.jpg,6.71967
10408,data/training_images/10408.jpg,6.829881
10409,data/training_images/10409.jpg,6.791612
10410,data/training_images/10410.jpg,6.962313
10411,data/training_images/10411.jpg,7.084841
10412,data/training_images/10412.jpg,7.257042
10413,data/training_images/10413.jpg,7.199274
10414,data/training_images/10414.jpg,7.368636
10415,data/training_images/10415.jpg,7.480823
10416,data/training_images/10416.jpg,7.50109
10417,data/training_images/10417.jpg,7.654589
10418,data/training_images/10418.jpg,7.659002
10419,data/training_images/10419.jpg,7.682474
10420,data/training_images/10420.jpg,7.84235
10421,data/training_images/10421.jpg,7.877078
10422,data/training_images/10422.jpg,7.920342
10423,data/training_images/10423.jpg,8.02124
10424,data/training_images/10424.jpg,8.032341
10425,data/training_images/10425.jpg,8.084387
10426,data/training_images/10426.jpg,8.14084
10427,data/training_images/10427.jpg,8.122086
10428,data/training_images/10428.jpg,8.198111
10429,data/training_images/10429.jpg,8.251393
10430,data/training_images/10430.jpg,8.243812
10431,data/training_images/10431.jpg,8.234026
10432,data/training_images/10432.jpg,8.188761
10433,data/training_images/10433.jpg,8.303817
10434,data/training_images/10434.jpg,8.260552
10435,data/training_images/10435.jpg,8.313262
10436,data/training_images/10436.jpg,8.247371
10437,data/training_images/10437.jpg,8.268265
10438,data/training_images/10438.jpg,8.206686
10439,data/training_images/10439.jpg,8.208238
10440,data/training_images/10440.jpg,8.223328
10441,data/training_images/10441.jpg,8.221851
10442,data/training_images/10442.jpg,8.196634
10443,data/training_images/10443.jpg,8.172099
10444,data/training_images/10444.jpg,8.035932
10445,data/training_images/10445.jpg,8.039566
10446,data/training_images/10446.jpg,8.153502
10447,data/training_images/10447.jpg,8.084011
10448,data/training_images/10448.jpg,8.122597
10449,data/training_images/10449.jpg,7.924087
10450,data/training_images/10450.jpg,7.962639
10451,data/training_images/10451.jpg,8.023028
10452,data/training_images/10452.jpg,7.95373
10453,data/training_images/10453.jpg,7.864795
10454,data/training_images/10454.jpg,7.849894
10455,data/training_images/10455.jpg,7.823148
10456,data/training_images/10456.jpg,7.861713
10457,data/training_images/10457.jpg,7.819757
10458,data/training_images/10458.jpg,7.831734
10459,data/training_images/10459.jpg,7.708331
10460,data/training_images/10460.jpg,7.723794
10461,data/training_images/10461.jpg,7.713064
10462,data/training_images/10462.jpg,7.745146
10463,data/training_images/10463.jpg,7.669517
10464,data/training_images/10464.jpg,7.705986
10465,data/training_images/10465.jpg,7.666405
10466,data/training_images/10466.jpg,7.65211
10467,data/training_images/10467.jpg,7.692453
10468,data/training_images/10468.jpg,7.718963
10469,data/training_images/10469.jpg,7.747173
10470,data/training_images/10470.jpg,7.669982
10471,data/training_images/10471.jpg,7.614722
10472,data/training_images/10472.jpg,7.598621
10473,data/training_images/10473.jpg,7.6014
10474,data/training_images/10474.jpg,7.626884
10475,data/training_images/10475.jpg,7.572663
10476,data/training_images/10476.jpg,7.59206
10477,data/training_images/10477.jpg,7.599085
10478,data/training_images/10478.jpg,7.6422
10479,data/training_images/10479.jpg,7.651779
10480,data/training_images/10480.jpg,7.626374
10481,data/training_images/10481.jpg,7.650791
10482,data/training_images/10482.jpg,7.628331
10483,data/training_images/10483.jpg,7.690743
10484,data/training_images/10484.jpg,7.701008
10485,data/training_images/10485.jpg,7.702874
10486,data/training_images/10486.jpg,7.723843
10487,data/training_images/10487.jpg,7.720358
10488,data/training_images/10488.jpg,7.787949
10489,data/training_images/10489.jpg,7.773027
10490,data/training_images/10490.jpg,7.805616
10491,data/training_images/10491.jpg,7.842346
10492,data/training_images/10492.jpg,7.842119
10493,data/training_images/10493.jpg,7.87056
10494,data/training_images/10494.jpg,7.866581
10495,data/training_images/10495.jpg,7.883683
10496,data/training_images/10496.jpg,7.9384
10497,data/training_images/10497.jpg,7.938986
10498,data/training_images/10498.jpg,7.951124
10499,data/training_images/10499.jpg,7.908385
10500,data/training_images/10500.jpg,7.912418
10501,data/training_images/10501.jpg,7.916942
10502,data/training_images/10502.jpg,7.958431
10503,data/training_images/10503.jpg,7.949828
10504,data/training_images/10504.jpg,7.913788
10505,data/training_images/10505.jpg,7.878953
10506,data/training_images/10506.jpg,7.889097
10507,data/training_images/10507.jpg,7.830251
10508,data/training_images/10508.jpg,7.728001
10509,data/training_images/10509.jpg,7.539495
10510,data/training_images/10510.jpg,7.544395
10511,data/training_images/10511.jpg,7.512438
10512,data/training_images/10512.jpg,7.596862
10513,data/training_images/10513.jpg,7.617892
10514,data/training_images/10514.jpg,7.430954
10515,data/training_images/10515.jpg,7.309606
10516,data/training_images/10516.jpg,7.303938
10517,data/training_images/10517.jpg,7.245869
10518,data/training_images/10518.jpg,7.241949
10519,data/training_images/10519.jpg,7.167873
10520,data/training_images/10520.jpg,7.041186
10521,data/training_images/10521.jpg,7.025099
10522,data/training_images/10522.jpg,6.942416
10523,data/training_images/10523.jpg,6.876742
10524,data/training_images/10524.jpg,6.871687
10525,data/training_images/10525.jpg,6.76367
10526,data/training_images/10526.jpg,6.698184
10527,data/training_images/10527.jpg,6.719055
10528,data/training_images/10528.jpg,6.636063
10529,data/training_images/10529.jpg,6.497474
10530,data/training_images/10530.jpg,6.410127
10531,data/training_images/10531.jpg,6.42981
10532,data/training_images/10532.jpg,6.350611
10533,data/training_images/10533.jpg,6.22175
10534,data/training_images/10534.jpg,6.262153
10535,data/training_images/10535.jpg,6.141131
10536,data/training_images/10536.jpg,6.074298
10537,data/training_images/10537.jpg,6.082753
10538,data/training_images/10538.jpg,5.964169
10539,data/training_images/10539.jpg,5.91117
10540,data/training_images/10540.jpg,5.893159
10541,data/training_images/10541.jpg,5.757193
10542,data/training_images/10542.jpg,5.712353
10543,data/training_images/10543.jpg,5.624441
10544,data/training_images/10544.jpg,5.590651
10545,data/training_images/10545.jpg,5.559511
10546,data/training_images/10546.jpg,5.478984
10547,data/training_images/10547.jpg,5.420675
10548,data/training_images/10548.jpg,5.388372
10549,data/training_images/10549.jpg,5.352528
10550,data/training_images/10550.jpg,5.279441
10551,data/training_images/10551.jpg,5.163718
10552,data/training_images/10552.jpg,5.17497
10553,data/training_images/10553.jpg,5.119601
10554,data/training_images/10554.jpg,5.009829
10555,data/training_images/10555.jpg,5.042757
10556,data/training_images/10556.jpg,4.936435
10557,data/training_images/10557.jpg,4.878833
10558,data/training_images/10558.jpg,4.891615
10559,data/training_images/10559.jpg,4.76832
10560,data/training_images/10560.jpg,4.66701
10561,data/training_images/10561.jpg,4.694922
10562,data/training_images/10562.jpg,4.604415
10563,data/training_images/10563.jpg,4.522967
10564,data/training_images/10564.jpg,4.430843
10565,data/training_images/10565.jpg,4.43356
10566,data/training_images/10566.jpg,4.370837
10567,data/training_images/10567.jpg,4.253158
10568,data/training_images/10568.jpg,4.233984
10569,data/training_images/10569.jpg,4.119094
10570,data/training_images/10570.jpg,4.08901
10571,data/training_images/10571.jpg,4.059913
10572,data/training_images/10572.jpg,3.96867
10573,data/training_images/10573.jpg,3.957186
10574,data/training_images/10574.jpg,3.919305
10575,data/training_images/10575.jpg,3.789652
10576,data/training_images/10576.jpg,3.811775
10577,data/training_images/10577.jpg,3.789003
10578,data/training_images/10578.jpg,3.674916
10579,data/training_images/10579.jpg,3.716575
10580,data/training_images/10580.jpg,3.56482
10581,data/training_images/10581.jpg,3.530145
10582,data/training_images/10582.jpg,3.538082
10583,data/training_images/10583.jpg,3.461754
10584,data/training_images/10584.jpg,3.355689
10585,data/training_images/10585.jpg,3.272089
10586,data/training_images/10586.jpg,3.270045
10587,data/training_images/10587.jpg,3.197861
10588,data/training_images/10588.jpg,3.088164
10589,data/training_images/10589.jpg,3.073566
10590,data/training_images/10590.jpg,3.001373
10591,data/training_images/10591.jpg,2.934945
10592,data/training_images/10592.jpg,2.94406
10593,data/training_images/10593.jpg,2.790417
10594,data/training_images/10594.jpg,2.766427
10595,data/training_images/10595.jpg,2.726364
10596,data/training_images/10596.jpg,2.632437
10597,data/training_images/10597.jpg,2.624731
10598,data/training_images/10598.jpg,2.525619
10599,data/training_images/10599.jpg,2.430887
10600,data/training_images/10600.jpg,2.43913
10601,data/training_images/10601.jpg,2.34075
10602,data/training_images/10602.jpg,2.249229
10603,data/training_images/10603.jpg,2.284147
10604,data/training_images/10604.jpg,2.190358
10605,data/training_images/10605.jpg,2.099441
10606,data/training_images/10606.jpg,1.983162
10607,data/training_images/10607.jpg,2.004818
10608,data/training_images/10608.jpg,1.921114
10609,data/training_images/10609.jpg,1.833299
10610,data/training_images/10610.jpg,1.859945
10611,data/training_images/10611.jpg,1.751524
10612,data/training_images/10612.jpg,1.693846
10613,data/training_images/10613.jpg,1.693498
10614,data/training_images/10614.jpg,1.58129
10615,data/training_images/10615.jpg,1.542532
10616,data/training_images/10616.jpg,1.533471
10617,data/training_images/10617.jpg,1.472037
10618,data/training_images/10618.jpg,1.461054
10619,data/training_images/10619.jpg,1.440612
10620,data/training_images/10620.jpg,1.400012
10621,data/training_images/10621.jpg,1.38866
10622,data/training_images/10622.jpg,1.216935
10623,data/training_images/10623.jpg,1.143831
10624,data/training_images/10624.jpg,1.12463
10625,data/training_images/10625.jpg,1.104698
10626,data/training_images/10626.jpg,1.096191
10627,data/training_images/10627.jpg,0.988558
10628,data/training_images/10628.jpg,1.019118
10629,data/training_images/10629.jpg,0.934192
10630,data/training_images/10630.jpg,0.89505
10631,data/training_images/10631.jpg,0.903838
10632,data/training_images/10632.jpg,0.853638
10633,data/training_images/10633.jpg,0.795362
10634,data/training_images/10634.jpg,0.809073
10635,data/training_images/10635.jpg,0.714487
10636,data/training_images/10636.jpg,0.67726
10637,data/training_images/10637.jpg,0.681805
10638,data/training_images/10638.jpg,0.650814
10639,data/training_images/10639.jpg,0.623662
10640,data/training_images/10640.jpg,0.586334
10641,data/training_images/10641.jpg,0.58406
10642,data/training_images/10642.jpg,0.580591
10643,data/training_images/10643.jpg,0.577207
10644,data/training_images/10644.jpg,0.568573
10645,data/training_images/10645.jpg,0.551901
10646,data/training_images/10646.jpg,0.546628
10647,data/training_images/10647.jpg,0.547864
10648,data/training_images/10648.jpg,0.562387
10649,data/training_images/10649.jpg,0.56018
10650,data/training_images/10650.jpg,0.555084
10651,data/training_images/10651.jpg,0.548133
10652,data/training_images/10652.jpg,0.546382
10653,data/training_images/10653.jpg,0.555596
10654,data/training_images/10654.jpg,0.561963
10655,data/training_images/10655.jpg,0.56018
10656,data/training_images/10656.jpg,0.562576
10657,data/training_images/10657.jpg,0.55777
10658,data/training_images/10658.jpg,0.559678
10659,data/training_images/10659.jpg,0.560798
10660,data/training_images/10660.jpg,0.568006
10661,data/training_images/10661.jpg,0.577109
10662,data/training_images/10662.jpg,0.577353
10663,data/training_images/10663.jpg,0.582361
10664,data/training_images/10664.jpg,0.594493
10665,data/training_images/10665.jpg,0.595408
10666,data/training_images/10666.jpg,0.614713
10667,data/training_images/10667.jpg,0.626408
10668,data/training_images/10668.jpg,0.630262
10669,data/training_images/10669.jpg,0.67184
10670,data/training_images/10670.jpg,0.667028
10671,data/training_images/10671.jpg,0.696009
10672,data/training_images/10672.jpg,0.738245
10673,data/training_images/10673.jpg,0.735312
10674,data/training_images/10674.jpg,0.772928
10675,data/training_images/10675.jpg,0.843611
10676,data/training_images/10676.jpg,0.84092
10677,data/training_images/10677.jpg,0.878527
10678,data/training_images/10678.jpg,0.949515
10679,data/training_images/10679.jpg,0.916775
10680,data/training_images/10680.jpg,1.015045
10681,data/training_images/10681.jpg,1.077682
10682,data/training_images/10682.jpg,1.197334
10683,data/training_images/10683.jpg,1.172175
10684,data/training_images/10684.jpg,1.264207
10685,data/training_images/10685.jpg,1.348838
10686,data/training_images/10686.jpg,1.322384
10687,data/training_images/10687.jpg,1.467974
10688,data/training_images/10688.jpg,1.542393
10689,data/training_images/10689.jpg,1.557537
10690,data/training_images/10690.jpg,1.725165
10691,data/training_images/10691.jpg,1.763009
10692,data/training_images/10692.jpg,1.803669
10693,data/training_images/10693.jpg,1.960055
10694,data/training_images/10694.jpg,2.038823
10695,data/training_images/10695.jpg,2.137987
10696,data/training_images/10696.jpg,2.280863
10697,data/training_images/10697.jpg,2.288185
10698,data/training_images/10698.jpg,2.432919
10699,data/training_images/10699.jpg,2.597921
10700,data/training_images/10700.jpg,2.538891
10701,data/training_images/10701.jpg,2.750702
10702,data/training_images/10702.jpg,2.865474
10703,data/training_images/10703.jpg,3.061914
10704,data/training_images/10704.jpg,3.017658
10705,data/training_images/10705.jpg,3.165123
10706,data/training_images/10706.jpg,3.315514
10707,data/training_images/10707.jpg,3.259475
10708,data/training_images/10708.jpg,3.464674
10709,data/training_images/10709.jpg,3.56957
10710,data/training_images/10710.jpg,3.56531
10711,data/training_images/10711.jpg,3.702379
10712,data/training_images/10712.jpg,3.831793
10713,data/training_images/10713.jpg,3.80028
10714,data/training_images/10714.jpg,3.967019
10715,data/training_images/10715.jpg,4.037848
10716,data/training_images/10716.jpg,4.174744
10717,data/training_images/10717.jpg,4.205565
10718,data/training_images/10718.jpg,4.253927
10719,data/training_images/10719.jpg,4.39356
10720,data/training_images/10720.jpg,4.452525
10721,data/training_images/10721.jpg,4.472416
10722,data/training_images/10722.jpg,4.597698
10723,data/training_images/10723.jpg,4.65923
10724,data/training_images/10724.jpg,4.808136
10725,data/training_images/10725.jpg,4.768265
10726,data/training_images/10726.jpg,4.881551
10727,data/training_images/10727.jpg,4.983708
10728,data/training_images/10728.jpg,4.937215
10729,data/training_images/10729.jpg,5.071512
10730,data/training_images/10730.jpg,5.156336
10731,data/training_images/10731.jpg,5.125893
10732,data/training_images/10732.jpg,5.212346
10733,data/training_images/10733.jpg,5.315705
10734,data/training_images/10734.jpg,5.284154
10735,data/training_images/10735.jpg,5.382978
10736,data/training_images/10736.jpg,5.438996
10737,data/training_images/10737.jpg,5.538943
10738,data/training_images/10738.jpg,5.541853
10739,data/training_images/10739.jpg,5.581614
10740,data/training_images/10740.jpg,5.679042
10741,data/training_images/10741.jpg,5.695112
10742,data/training_images/10742.jpg,5.775924
10743,data/training_images/10743.jpg,5.801688
10744,data/training_images/10744.jpg,5.834354
10745,data/training_images/10745.jpg,5.90847
10746,data/training_images/10746.jpg,5.917421
10747,data/training_images/10747.jpg,5.989315
10748,data/training_images/10748.jpg,6.062098
10749,data/training_images/10749.jpg,6.066767
10750,data/training_images/10750.jpg,6.105749
10751,data/training_images/10751.jpg,6.189002
10752,data/training_images/10752.jpg,6.176568
10753,data/training_images/10753.jpg,6.262706
10754,data/training_images/10754.jpg,6.320177
10755,data/training_images/10755.jpg,6.309879
10756,data/training_images/10756.jpg,6.397196
10757,data/training_images/10757.jpg,6.461725
10758,data/training_images/10758.jpg,6.569563
10759,data/training_images/10759.jpg,6.551172
10760,data/training_images/10760.jpg,6.617891
10761,data/training_images/10761.jpg,6.685329
10762,data/training_images/10762.jpg,6.667488
10763,data/training_images/10763.jpg,6.772056
10764,data/training_images/10764.jpg,6.813303
10765,data/training_images/10765.jpg,6.814602
10766,data/training_images/10766.jpg,6.938279
10767,data/training_images/10767.jpg,6.973644
10768,data/training_images/10768.jpg,6.995084
10769,data/training_images/10769.jpg,7.101084
10770,data/training_images/10770.jpg,7.120746
10771,data/training_images/10771.jpg,7.177073
10772,data/training_images/10772.jpg,7.28277
10773,data/training_images/10773.jpg,7.261683
10774,data/training_images/10774.jpg,7.336233
10775,data/training_images/10775.jpg,7.40348
10776,data/training_images/10776.jpg,7.40023
10777,data/training_images/10777.jpg,7.515792
10778,data/training_images/10778.jpg,7.567045
10779,data/training_images/10779.jpg,7.606319
10780,data/training_images/10780.jpg,7.602211
10781,data/training_images/10781.jpg,7.671667
10782,data/training_images/10782.jpg,7.752126
10783,data/training_images/10783.jpg,7.742231
10784,data/training_images/10784.jpg,7.757271
10785,data/training_images/10785.jpg,7.773604
10786,data/training_images/10786.jpg,7.768314
10787,data/training_images/10787.jpg,7.846032
10788,data/training_images/10788.jpg,7.800062
10789,data/training_images/10789.jpg,7.798309
10790,data/training_images/10790.jpg,7.811508
10791,data/training_images/10791.jpg,7.824917
10792,data/training_images/10792.jpg,7.84293
10793,data/training_images/10793.jpg,7.757798
10794,data/training_images/10794.jpg,7.747739
10795,data/training_images/10795.jpg,7.563294
10796,data/training_images/10796.jpg,7.547129
10797,data/training_images/10797.jpg,7.541955
10798,data/training_images/10798.jpg,7.586827
10799,data/training_images/10799.jpg,7.605809
10800,data/training_images/10800.jpg,7.440076
10801,data/training_images/10801.jpg,7.502722
10802,data/training_images/10802.jpg,7.378919
10803,data/training_images/10803.jpg,7.41305
10804,data/training_images/10804.jpg,7.393242
10805,data/training_images/10805.jpg,7.29678
10806,data/training_images/10806.jpg,7.189944
10807,data/training_images/10807.jpg,7.186119
10808,data/training_images/10808.jpg,7.200516
10809,data/training_images/10809.jpg,7.1307
10810,data/training_images/10810.jpg,7.166917
10811,data/training_images/10811.jpg,7.006704
10812,data/training_images/10812.jpg,6.991548
10813,data/training_images/10813.jpg,6.928637
10814,data/training_images/10814.jpg,6.90362
10815,data/training_images/10815.jpg,6.857985
10816,data/training_images/10816.jpg,6.800193
10817,data/training_images/10817.jpg,6.784813
10818,data/training_images/10818.jpg,6.778596
10819,data/training_images/10819.jpg,6.716356
10820,data/training_images/10820.jpg,6.66512
10821,data/training_images/10821.jpg,6.577734
10822,data/training_images/10822.jpg,6.574279
10823,data/training_images/10823.jpg,6.525744
10824,data/training_images/10824.jpg,6.415221
10825,data/training_images/10825.jpg,6.429537
10826,data/training_images/10826.jpg,6.366494
10827,data/training_images/10827.jpg,6.250116
10828,data/training_images/10828.jpg,6.286983
10829,data/training_images/10829.jpg,6.17571
10830,data/training_images/10830.jpg,6.119232
10831,data/training_images/10831.jpg,6.137752
10832,data/training_images/10832.jpg,6.041981
10833,data/training_images/10833.jpg,5.946401
10834,data/training_images/10834.jpg,5.853887
10835,data/training_images/10835.jpg,5.86067
10836,data/training_images/10836.jpg,5.79734
10837,data/training_images/10837.jpg,5.696319
10838,data/training_images/10838.jpg,5.687284
10839,data/training_images/10839.jpg,5.589287
10840,data/training_images/10840.jpg,5.499996
10841,data/training_images/10841.jpg,5.481631
10842,data/training_images/10842.jpg,5.371576
10843,data/training_images/10843.jpg,5.349968
10844,data/training_images/10844.jpg,5.309791
10845,data/training_images/10845.jpg,5.169636
10846,data/training_images/10846.jpg,5.192047
10847,data/training_images/10847.jpg,5.097975
10848,data/training_images/10848.jpg,5.011928
10849,data/training_images/10849.jpg,5.038827
10850,data/training_images/10850.jpg,4.93152
10851,data/training_images/10851.jpg,4.852257
10852,data/training_images/10852.jpg,4.870299
10853,data/training_images/10853.jpg,4.780985
10854,data/training_images/10854.jpg,4.699895
10855,data/training_images/10855.jpg,4.626112
10856,data/training_images/10856.jpg,4.63239
10857,data/training_images/10857.jpg,4.583106
10858,data/training_images/10858.jpg,4.49103
10859,data/training_images/10859.jpg,4.51855
10860,data/training_images/10860.jpg,4.422316
10861,data/training_images/10861.jpg,4.370715
10862,data/training_images/10862.jpg,4.366821
10863,data/training_images/10863.jpg,4.274685
10864,data/training_images/10864.jpg,4.253014
10865,data/training_images/10865.jpg,4.237877
10866,data/training_images/10866.jpg,4.181412
10867,data/training_images/10867.jpg,4.162292
10868,data/training_images/10868.jpg,4.151982
10869,data/training_images/10869.jpg,4.09321
10870,data/training_images/10870.jpg,4.075684
10871,data/training_images/10871.jpg,4.026899
10872,data/training_images/10872.jpg,4.0206
10873,data/training_images/10873.jpg,4.011188
10874,data/training_images/10874.jpg,4.031284
10875,data/training_images/10875.jpg,3.958397
10876,data/training_images/10876.jpg,3.923834
10877,data/training_images/10877.jpg,3.911259
10878,data/training_images/10878.jpg,3.919902
10879,data/training_images/10879.jpg,3.839551
10880,data/training_images/10880.jpg,3.867505
10881,data/training_images/10881.jpg,3.830374
10882,data/training_images/10882.jpg,3.838473
10883,data/training_images/10883.jpg,3.843629
10884,data/training_images/10884.jpg,3.799639
10885,data/training_images/10885.jpg,3.779453
10886,data/training_images/10886.jpg,3.779097
10887,data/training_images/10887.jpg,3.767378
10888,data/training_images/10888.jpg,3.755487
10889,data/training_images/10889.jpg,3.739922
10890,data/training_images/10890.jpg,3.736371
10891,data/training_images/10891.jpg,3.739484
10892,data/training_images/10892.jpg,3.779072
10893,data/training_images/10893.jpg,3.803614
10894,data/training_images/10894.jpg,3.825247
10895,data/training_images/10895.jpg,3.782403
10896,data/training_images/10896.jpg,3.728729
10897,data/training_images/10897.jpg,3.744405
10898,data/training_images/10898.jpg,3.743508
10899,data/training_images/10899.jpg,3.755997
10900,data/training_images/10900.jpg,3.804641
10901,data/training_images/10901.jpg,3.782317
10902,data/training_images/10902.jpg,3.832414
10903,data/training_images/10903.jpg,3.866605
10904,data/training_images/10904.jpg,3.844487
10905,data/training_images/10905.jpg,3.958342
10906,data/training_images/10906.jpg,4.033459
10907,data/training_images/10907.jpg,4.009282
10908,data/training_images/10908.jpg,4.085498
10909,data/training_images/10909.jpg,4.181846
10910,data/training_images/10910.jpg,4.282201
10911,data/training_images/10911.jpg,4.264074
10912,data/training_images/10912.jpg,4.370241
10913,data/training_images/10913.jpg,4.48878
10914,data/training_images/10914.jpg,4.525818
10915,data/training_images/10915.jpg,4.562547
10916,data/training_images/10916.jpg,4.688184
10917,data/training_images/10917.jpg,4.757309
10918,data/training_images/10918.jpg,4.946546
10919,data/training_images/10919.jpg,4.976045
10920,data/training_images/10920.jpg,5.03798
10921,data/training_images/10921.jpg,5.213493
10922,data/training_images/10922.jpg,5.218845
10923,data/training_images/10923.jpg,5.3087
10924,data/training_images/10924.jpg,5.502769
10925,data/training_images/10925.jpg,5.438541
10926,data/training_images/10926.jpg,5.625691
10927,data/training_images/10927.jpg,5.743999
10928,data/training_images/10928.jpg,5.716775
10929,data/training_images/10929.jpg,5.886547
10930,data/training_images/10930.jpg,6.030803
10931,data/training_images/10931.jpg,6.179151
10932,data/training_images/10932.jpg,6.13673
10933,data/training_images/10933.jpg,6.258662
10934,data/training_images/10934.jpg,6.401349
10935,data/training_images/10935.jpg,6.397641
10936,data/training_images/10936.jpg,6.529125
10937,data/training_images/10937.jpg,6.652581
10938,data/training_images/10938.jpg,6.671859
10939,data/training_images/10939.jpg,6.791377
10940,data/training_images/10940.jpg,6.822255
10941,data/training_images/10941.jpg,6.839091
10942,data/training_images/10942.jpg,6.921811
10943,data/training_images/10943.jpg,6.904381
10944,data/training_images/10944.jpg,6.915281
10945,data/training_images/10945.jpg,6.931893
10946,data/training_images/10946.jpg,6.91249
10947,data/training_images/10947.jpg,7.074594
10948,data/training_images/10948.jpg,7.093504
10949,data/training_images/10949.jpg,7.098164
10950,data/training_images/10950.jpg,7.033949
10951,data/training_images/10951.jpg,7.039315
10952,data/training_images/10952.jpg,7.069264
10953,data/training_images/10953.jpg,7.075633
10954,data/training_images/10954.jpg,7.088663
10955,data/training_images/10955.jpg,7.023759
